USUARIAS,SEGMENTO,CIUDAD,DEPARTAMENTO,PAIS,DISTRITO,ETAPA_BEBE
330,Oro,MEDELLIN,ANTIOQUIA,COLOMBIA,ANTIOQUIA,recien nacido
158,Bronce,CALI,VALLE DEL CAUCA,COLOMBIA,PACIFICO,aventurero
99,Bronce,SOLEDAD,ATLANTICO,COLOMBIA,ATLANTICO,aventurero
3,Oro,SAN SEBASTIAN DE MARIQUITA,TOLIMA,COLOMBIA,CENTRO,aventurero
141,Bronce,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,ATLANTICO,explorador
12,Oro,LA ESTRELLA,ANTIOQUIA,COLOMBIA,ANTIOQUIA,explorador
14,Oro,TUNJA,BOYACA,COLOMBIA,CUNDI-BOY,recien nacido
28,Oro,SANTA MARTA,MAGDALENA,COLOMBIA,ATLANTICO,acostadito
2,Bronce,RIOSUCIO,CALDAS,COLOMBIA,EJE CAFETERO,explorador
13,Oro,PITALITO,HUILA,COLOMBIA,CENTRO,recien nacido
2,Oro,MALAGA,SANTANDER,COLOMBIA,SANTANDERES,recien nacido
75,Oro,SANTA MARTA,MAGDALENA,COLOMBIA,ATLANTICO,explorador
145,Bronce,CALI,VALLE DEL CAUCA,COLOMBIA,PACIFICO,recien nacido
1,Bronce,SAMPUES,SUCRE,COLOMBIA,ATLANTICO,aventurero
21,Bronce,MALAMBO,ATLANTICO,COLOMBIA,ATLANTICO,aventurero
19,Oro,DUITAMA,BOYACA,COLOMBIA,CUNDI-BOY,recien nacido
11,Bronce,SINCELEJO,SUCRE,COLOMBIA,ATLANTICO,acostadito
23,Oro,YOPAL,CASANARE,COLOMBIA,LLANOS,aventurero
11,Bronce,BARRANCABERMEJA,SANTANDER,COLOMBIA,SANTANDERES,aventurero
58,Plata,POPAYAN,CAUCA,COLOMBIA,PACIFICO,explorador
5,Oro,TURBACO,BOLIVAR,COLOMBIA,ATLANTICO,recien nacido
4,Bronce,GACHANCIPA,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,acostadito
2,Plata,FONTIBON,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,acostadito
1,Oro,SAN JOSE CUCUTA,NORTE DE SANTANDER,COLOMBIA,SANTANDERES,aventurero
6,Plata,ENVIGADO,ANTIOQUIA,COLOMBIA,ANTIOQUIA,aventurero
3,Bronce,SAN PEDRO DE LOS MILAGROS,ANTIOQUIA,COLOMBIA,ANTIOQUIA,aventurero
9,Oro,QUIBDO,CHOCO,COLOMBIA,ANTIOQUIA,acostadito
4,Plata,APARTADO,ANTIOQUIA,COLOMBIA,ANTIOQUIA,acostadito
21,Oro,BARRANCABERMEJA,SANTANDER,COLOMBIA,SANTANDERES,explorador
3,Plata,SAN AGUSTIN,HUILA,COLOMBIA,CENTRO,recien nacido
7,Oro,LA ESTRELLA,ANTIOQUIA,COLOMBIA,ANTIOQUIA,acostadito
35,Plata,PASTO,NARI?O,COLOMBIA,PACIFICO,recien nacido
53,Bronce,SOACHA,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,aventurero
1,Oro,CARCASI,SANTANDER,COLOMBIA,SANTANDERES,aventurero
25,Plata,BELLO,ANTIOQUIA,COLOMBIA,ANTIOQUIA,aventurero
2,Plata,GIRARDOTA,ANTIOQUIA,COLOMBIA,ANTIOQUIA,aventurero
2,Oro,SAN ANDRES DE TUMACO,NARI?O,COLOMBIA,PACIFICO,explorador
43,Plata,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,ATLANTICO,recien nacido
22,Bronce,GIRON,SANTANDER,COLOMBIA,SANTANDERES,explorador
2,Oro,SAN MARTIN,META,COLOMBIA,LLANOS,aventurero
1,Bronce,EL ZULIA,NORTE DE SANTANDER,COLOMBIA,SANTANDERES,aventurero
31,Bronce,TULUA,VALLE DEL CAUCA,COLOMBIA,PACIFICO,explorador
3,Plata,CALARCA,QUINDIO,COLOMBIA,EJE CAFETERO,explorador
3,Oro,CORRALES,BOYACA,COLOMBIA,CUNDI-BOY,aventurero
6,Bronce,RIOHACHA,LA GUAJIRA,COLOMBIA,ATLANTICO,aventurero
49,Bronce,VALLEDUPAR,CESAR,COLOMBIA,ATLANTICO,explorador
34,Plata,ITAGUI,ANTIOQUIA,COLOMBIA,ANTIOQUIA,explorador
3,Oro,PUERRES,NARI?O,COLOMBIA,PACIFICO,aventurero
21,Oro,FUSAGASUGA,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,explorador
2,Oro,ZARZAL,VALLE DEL CAUCA,COLOMBIA,PACIFICO,aventurero
6,Oro,SAN SEBASTIAN DE MARIQUITA,TOLIMA,COLOMBIA,CENTRO,explorador
49,Oro,FUNZA,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,explorador
7,Plata,VILLA DE SAN DIEGO DE UBATE,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,explorador
1,Plata,GRANADA,ANTIOQUIA,COLOMBIA,ANTIOQUIA,explorador
31,Plata,VALLEDUPAR,CESAR,COLOMBIA,ATLANTICO,explorador
1,Oro,SUTATAUSA,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,explorador
4,Plata,CARTAGO,VALLE DEL CAUCA,COLOMBIA,PACIFICO,explorador
3,Oro,ARACATACA,MAGDALENA,COLOMBIA,ATLANTICO,aventurero
25,Bronce,SANTA MARTA,MAGDALENA,COLOMBIA,ATLANTICO,acostadito
2,Oro,MIRAFLORES,BOYACA,COLOMBIA,CUNDI-BOY,explorador
24,Oro,SANTA ROSA DE CABAL,RISARALDA,COLOMBIA,EJE CAFETERO,explorador
4,Bronce,EL CERRITO,VALLE DEL CAUCA,COLOMBIA,PACIFICO,explorador
1,Plata,CAQUEZA,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,explorador
17,Oro,CAJICA,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,explorador
19,Bronce,FACATATIVA,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,explorador
2,Oro,QUIMBAYA,QUINDIO,COLOMBIA,EJE CAFETERO,acostadito
2,Oro,TURBO,ANTIOQUIA,COLOMBIA,ANTIOQUIA,acostadito
2,Plata,CUMARAL,META,COLOMBIA,LLANOS,explorador
7,Oro,BARBOSA,ANTIOQUIA,COLOMBIA,ANTIOQUIA,explorador
4,Plata,BUGA,VALLE DEL CAUCA,COLOMBIA,PACIFICO,recien nacido
3,Plata,SOCORRO,SANTANDER,COLOMBIA,SANTANDERES,recien nacido
2,Oro,META,META,COLOMBIA,LLANOS,explorador
90,Oro,IBAGUE,TOLIMA,COLOMBIA,CENTRO,recien nacido
7,Oro,LORICA,CORDOBA,COLOMBIA,ATLANTICO,explorador
2,Oro,TURBACO,BOLIVAR,COLOMBIA,ATLANTICO,acostadito
8,Oro,PAMPLONA,NORTE DE SANTANDER,COLOMBIA,SANTANDERES,explorador
21,Bronce,TUNJA,BOYACA,COLOMBIA,CUNDI-BOY,acostadito
2,Oro,MOTAVITA,BOYACA,COLOMBIA,CUNDI-BOY,acostadito
38,Oro,POPAYAN,CAUCA,COLOMBIA,PACIFICO,recien nacido
1,Plata,CAMPOALEGRE,HUILA,COLOMBIA,CENTRO,recien nacido
2,Plata,RIVERA,HUILA,COLOMBIA,CENTRO,explorador
9,Plata,SOGAMOSO,BOYACA,COLOMBIA,CUNDI-BOY,acostadito
17,Bronce,ARMENIA,QUINDIO,COLOMBIA,EJE CAFETERO,acostadito
1,Bronce,RIO DE ORO,CESAR,COLOMBIA,ATLANTICO,acostadito
8,Plata,CALDAS,ANTIOQUIA,COLOMBIA,ANTIOQUIA,explorador
4,Bronce,SABANETA,ANTIOQUIA,COLOMBIA,ANTIOQUIA,recien nacido
2,Oro,CIRCASIA,QUINDIO,COLOMBIA,EJE CAFETERO,recien nacido
11,Plata,FUNZA,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,explorador
3,Bronce,ESPINAL,TOLIMA,COLOMBIA,CENTRO,explorador
1,Plata,LIBANO,TOLIMA,COLOMBIA,CENTRO,explorador
52,Bronce,PASTO,NARI?O,COLOMBIA,PACIFICO,acostadito
12,Plata,SANTA MARTA,MAGDALENA,COLOMBIA,ATLANTICO,acostadito
1,Plata,PINCHOTE,SANTANDER,COLOMBIA,SANTANDERES,recien nacido
28,Plata,CUCUTA,NORTE DE SANTANDER,COLOMBIA,SANTANDERES,recien nacido
6,Bronce,CAJICA,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,acostadito
2,Plata,CHIQUINQUIRA,BOYACA,COLOMBIA,CUNDI-BOY,acostadito
2,Oro,COGUA,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,acostadito
9,Plata,MONTERIA,CORDOBA,COLOMBIA,ATLANTICO,recien nacido
1,Oro,CAQUEZA,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,explorador
2,Bronce,VILLARRICA,TOLIMA,COLOMBIA,CENTRO,explorador
15,Oro,RIONEGRO,ANTIOQUIA,COLOMBIA,ANTIOQUIA,acostadito
1,Bronce,GARAGOA,BOYACA,COLOMBIA,CUNDI-BOY,embarazada
22,Oro,SANTA MARTA,MAGDALENA,COLOMBIA,ATLANTICO,recien nacido
32,Bronce,NEIVA,HUILA,COLOMBIA,CENTRO,acostadito
1,Oro,PIJAO,QUINDIO,COLOMBIA,EJE CAFETERO,embarazada
23,Plata,CUCUTA,NORTE DE SANTANDER,COLOMBIA,SANTANDERES,acostadito
2,Oro,RIOHACHA,LA GUAJIRA,COLOMBIA,ATLANTICO,recien nacido
1,Oro,SUPIA,CALDAS,COLOMBIA,EJE CAFETERO,acostadito
1,Plata,FRESNO,TOLIMA,COLOMBIA,CENTRO,embarazada
1,Plata,GUAMO,TOLIMA,COLOMBIA,CENTRO,explorador
4,Plata,PITALITO,HUILA,COLOMBIA,CENTRO,acostadito
1,Bronce,VENADILLO,TOLIMA,COLOMBIA,CENTRO,embarazada
3,Bronce,ARJONA,BOLIVAR,COLOMBIA,ATLANTICO,explorador
4,Plata,SABANETA,ANTIOQUIA,COLOMBIA,ANTIOQUIA,recien nacido
1,Plata,EL ZULIA,NORTE DE SANTANDER,COLOMBIA,SANTANDERES,explorador
28,Oro,PALMIRA,VALLE DEL CAUCA,COLOMBIA,PACIFICO,recien nacido
1,Plata,PUERTO BERRIO,ANTIOQUIA,COLOMBIA,ANTIOQUIA,acostadito
1,Plata,LORICA,CORDOBA,COLOMBIA,ATLANTICO,acostadito
7,Plata,OCA?A,NORTE DE SANTANDER,COLOMBIA,SANTANDERES,explorador
3,Bronce,MELGAR,TOLIMA,COLOMBIA,CENTRO,recien nacido
3,Plata,PUERTO BOYACA,BOYACA,COLOMBIA,CUNDI-BOY,acostadito
1,Plata,CORINTO,CAUCA,COLOMBIA,PACIFICO,recien nacido
5,Plata,TURBACO,BOLIVAR,COLOMBIA,ATLANTICO,explorador
3,Oro,GUACARI,VALLE DEL CAUCA,COLOMBIA,PACIFICO,acostadito
31,Bronce,PEREIRA,RISARALDA,COLOMBIA,EJE CAFETERO,acostadito
1,Bronce,SAN PABLO DE BORBUR,BOYACA,COLOMBIA,CUNDI-BOY,acostadito
5,Bronce,YARUMAL,ANTIOQUIA,COLOMBIA,ANTIOQUIA,explorador
10,Plata,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,ATLANTICO,embarazada
1,Bronce,SAN JUAN DEL CESAR,LA GUAJIRA,COLOMBIA,ATLANTICO,aventurero
3,Bronce,TAURAMENA,CASANARE,COLOMBIA,LLANOS,explorador
2,Bronce,ORITO,PUTUMAYO,COLOMBIA,PACIFICO,acostadito
1,Bronce,RIO DE ORO,CESAR,COLOMBIA,ATLANTICO,explorador
1,Bronce,PAZ DE ARIPORO,CASANARE,COLOMBIA,LLANOS,embarazada
1,Bronce,DURANIA,NORTE DE SANTANDER,COLOMBIA,SANTANDERES,explorador
13,Plata,BELLO,ANTIOQUIA,COLOMBIA,ANTIOQUIA,embarazada
6,Plata,COPACABANA,ANTIOQUIA,COLOMBIA,ANTIOQUIA,recien nacido
3,Bronce,SAN MIGUEL,PUTUMAYO,COLOMBIA,PACIFICO,explorador
5,Bronce,PIEDECUESTA,SANTANDER,COLOMBIA,SANTANDERES,embarazada
9,Plata,DOSQUEBRADAS,RISARALDA,COLOMBIA,EJE CAFETERO,recien nacido
7,Plata,SOGAMOSO,BOYACA,COLOMBIA,CUNDI-BOY,recien nacido
11,Plata,IPIALES,NARI?O,COLOMBIA,PACIFICO,recien nacido
14,Bronce,BARRANCABERMEJA,SANTANDER,COLOMBIA,SANTANDERES,recien nacido
11,Bronce,CHIA,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,explorador
1,Oro,CONFINES,SANTANDER,COLOMBIA,SANTANDERES,explorador
5,Bronce,GUACARI,VALLE DEL CAUCA,COLOMBIA,PACIFICO,recien nacido
3,Bronce,YARUMAL,ANTIOQUIA,COLOMBIA,ANTIOQUIA,acostadito
3,Bronce,PALERMO,HUILA,COLOMBIA,CENTRO,recien nacido
25,Bronce,BELLO,ANTIOQUIA,COLOMBIA,ANTIOQUIA,acostadito
1,Oro,SAN FRANCISCO,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,explorador
3,Oro,SAN JOSE DEL GUAVIARE,GUAVIARE,COLOMBIA,ATLANTICO,acostadito
9,Bronce,COPACABANA,ANTIOQUIA,COLOMBIA,ANTIOQUIA,explorador
1,Plata,PAZ DE RIO,BOYACA,COLOMBIA,CUNDI-BOY,explorador
1,Bronce,VIJES,VALLE DEL CAUCA,COLOMBIA,PACIFICO,explorador
5,Bronce,LA DORADA,CALDAS,COLOMBIA,EJE CAFETERO,recien nacido
2,Bronce,EL ENCANTO,AMAZONAS,COLOMBIA,OTRO,recien nacido
1,Bronce,CA?ASGORDAS,ANTIOQUIA,COLOMBIA,ANTIOQUIA,explorador
1,Bronce,SABANA DE TORRES,SANTANDER,COLOMBIA,SANTANDERES,recien nacido
1,Plata,AGUAZUL,CASANARE,COLOMBIA,LLANOS,recien nacido
1,Plata,CURUMANI,CESAR,COLOMBIA,ATLANTICO,recien nacido
5,Oro,CIENAGA,MAGDALENA,COLOMBIA,ATLANTICO,recien nacido
2,Bronce,EL COCUY,BOYACA,COLOMBIA,CUNDI-BOY,aventurero
3,Bronce,SAN GIL,SANTANDER,COLOMBIA,SANTANDERES,embarazada
6,Oro,LORICA,CORDOBA,COLOMBIA,ATLANTICO,recien nacido
10,Bronce,CAJICA,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,recien nacido
7,Bronce,FUNDACION,MAGDALENA,COLOMBIA,ATLANTICO,aventurero
2,Bronce,CHACHAGUI,NARI?O,COLOMBIA,PACIFICO,acostadito
3,Bronce,GIRARDOTA,ANTIOQUIA,COLOMBIA,ANTIOQUIA,acostadito
3,Bronce,PUERTO LOPEZ,META,COLOMBIA,LLANOS,acostadito
2,Oro,BARRANCABERMEJA,SANTANDER,COLOMBIA,SANTANDERES,embarazada
12,Bronce,GIRARDOT,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,explorador
2,Oro,GIRON,SANTANDER,COLOMBIA,SANTANDERES,embarazada
1,Plata,VILLETA,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,embarazada
7,Oro,MOSQUERA,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,recien nacido
1,Bronce,SAN CARLOS,CORDOBA,COLOMBIA,ATLANTICO,explorador
4,Bronce,COPACABANA,ANTIOQUIA,COLOMBIA,ANTIOQUIA,aventurero
1,Oro,SAN MARTIN,CESAR,COLOMBIA,ATLANTICO,aventurero
1,Oro,PUERTO RICO,META,COLOMBIA,LLANOS,aventurero
3,Oro,SABANA GRANDE,ATLANTICO,COLOMBIA,ATLANTICO,aventurero
4,Oro,CAREPA,ANTIOQUIA,COLOMBIA,ANTIOQUIA,aventurero
5,Plata,SOLEDAD,ATLANTICO,COLOMBIA,ATLANTICO,embarazada
1,Oro,CORDOBA,NARI?O,COLOMBIA,PACIFICO,aventurero
2,Oro,SILVANIA,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,explorador
1,Plata,SANTA SOFIA,BOYACA,COLOMBIA,CUNDI-BOY,explorador
3,Bronce,PUERTO BERRIO,ANTIOQUIA,COLOMBIA,ANTIOQUIA,explorador
10,Bronce,LEBRIJA,SANTANDER,COLOMBIA,SANTANDERES,aventurero
5,Oro,FUNDACION,MAGDALENA,COLOMBIA,ATLANTICO,explorador
1,Oro,SUBA,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,recien nacido
1,Oro,CONTADERO,NARI?O,COLOMBIA,PACIFICO,aventurero
1,Bronce,APULO,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,aventurero
7,Oro,CARTAGO,VALLE DEL CAUCA,COLOMBIA,PACIFICO,explorador
15,Oro,SOGAMOSO,BOYACA,COLOMBIA,CUNDI-BOY,acostadito
12,Oro,CIENAGA,MAGDALENA,COLOMBIA,ATLANTICO,explorador
6,Bronce,VILLA DEL ROSARIO,NORTE DE SANTANDER,COLOMBIA,SANTANDERES,explorador
1,Plata,VILLA DEL ROSARIO,NORTE DE SANTANDER,COLOMBIA,SANTANDERES,acostadito
4,Oro,CHIQUINQUIRA,BOYACA,COLOMBIA,CUNDI-BOY,explorador
1,Oro,SANTANA,BOYACA,COLOMBIA,CUNDI-BOY,explorador
3,Bronce,SEGOVIA,ANTIOQUIA,COLOMBIA,ANTIOQUIA,explorador
3,Bronce,SAHAGUN,CORDOBA,COLOMBIA,ATLANTICO,explorador
1,Oro,COLON,PUTUMAYO,COLOMBIA,PACIFICO,explorador
5,Bronce,PALERMO,HUILA,COLOMBIA,CENTRO,explorador
2,Oro,CHIRIGUANA,CESAR,COLOMBIA,ATLANTICO,explorador
3,Bronce,SAN JOSE DEL GUAVIARE,GUAVIARE,COLOMBIA,ATLANTICO,explorador
1,Oro,BARBOSA,ANTIOQUIA,COLOMBIA,ANTIOQUIA,recien nacido
4,Plata,SANTANDER DE QUILICHAO,CAUCA,COLOMBIA,PACIFICO,acostadito
1,Plata,MOSQUERA,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,acostadito
2,Oro,MONTERREY,CASANARE,COLOMBIA,LLANOS,explorador
1,Oro,NARI?O,NARI?O,COLOMBIA,PACIFICO,acostadito
2,Bronce,CHINCHINA,CALDAS,COLOMBIA,EJE CAFETERO,embarazada
5,Oro,FUSAGASUGA,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,acostadito
1,Oro,SANTA ROSA,BOLIVAR,COLOMBIA,ATLANTICO,acostadito
4,Bronce,BOSCONIA,CESAR,COLOMBIA,ATLANTICO,explorador
3,Bronce,ORITO,PUTUMAYO,COLOMBIA,PACIFICO,explorador
1,Oro,DISTRACCION,LA GUAJIRA,COLOMBIA,ATLANTICO,recien nacido
2,Oro,SAN AGUSTIN,HUILA,COLOMBIA,CENTRO,recien nacido
1,Bronce,ANDALUCIA,VALLE DEL CAUCA,COLOMBIA,PACIFICO,acostadito
8,Oro,CHINCHINA,CALDAS,COLOMBIA,EJE CAFETERO,recien nacido
3,Bronce,TUQUERRES,NARI?O,COLOMBIA,PACIFICO,recien nacido
2,Oro,TIMBIO,CAUCA,COLOMBIA,PACIFICO,recien nacido
2,Bronce,COLOMBIA,HUILA,COLOMBIA,CENTRO,recien nacido
1,Bronce,MONTENEGRO,QUINDIO,COLOMBIA,EJE CAFETERO,aventurero
4,Bronce,GIGANTE,HUILA,COLOMBIA,CENTRO,acostadito
1,Bronce,TIBACUY,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,explorador
8,Bronce,POPAYAN,CAUCA,COLOMBIA,PACIFICO,embarazada
1,Bronce,MOMIL,CORDOBA,COLOMBIA,ATLANTICO,recien nacido
1,Plata,ARBOLETES,ANTIOQUIA,COLOMBIA,ANTIOQUIA,explorador
1,Bronce,URAMITA,ANTIOQUIA,COLOMBIA,ANTIOQUIA,explorador
1,Oro,ICONONZO,TOLIMA,COLOMBIA,CENTRO,recien nacido
2,Plata,TAME,ARAUCA,COLOMBIA,LLANOS,recien nacido
1,Plata,SAN ANDRES DE TUMACO,NARI?O,COLOMBIA,PACIFICO,explorador
1,Bronce,LA VEGA,CAUCA,COLOMBIA,PACIFICO,explorador
1,Plata,BARRANCA DE UPIA,META,COLOMBIA,LLANOS,recien nacido
1,Plata,AMALFI,ANTIOQUIA,COLOMBIA,ANTIOQUIA,recien nacido
1,Bronce,SAN JUAN DEL CESAR,LA GUAJIRA,COLOMBIA,ATLANTICO,acostadito
1,Plata,ORITO,PUTUMAYO,COLOMBIA,PACIFICO,acostadito
2,Bronce,MONTERREY,CASANARE,COLOMBIA,LLANOS,explorador
5,Bronce,LOS PATIOS,NORTE DE SANTANDER,COLOMBIA,SANTANDERES,explorador
1,Bronce,SUESCA,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,explorador
2,Oro,TENJO,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,recien nacido
1,Oro,SANTA ANA,MAGDALENA,COLOMBIA,ATLANTICO,acostadito
2,Bronce,VILLAPINZON,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,explorador
9,Plata,DOSQUEBRADAS,RISARALDA,COLOMBIA,EJE CAFETERO,aventurero
8,Oro,YUMBO,VALLE DEL CAUCA,COLOMBIA,PACIFICO,aventurero
1,Oro,SAN PEDRO DE LOS MILAGROS,ANTIOQUIA,COLOMBIA,ANTIOQUIA,aventurero
2,Bronce,ZONA BANANERA,MAGDALENA,COLOMBIA,ATLANTICO,aventurero
5,Oro,NOBSA,BOYACA,COLOMBIA,CUNDI-BOY,aventurero
1,Oro,SALENTO,QUINDIO,COLOMBIA,EJE CAFETERO,aventurero
1,Plata,PAMPLONA,NORTE DE SANTANDER,COLOMBIA,SANTANDERES,aventurero
1,Oro,MONTELIBANO,CORDOBA,COLOMBIA,ATLANTICO,aventurero
1,Oro,CHIPAQUE,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,aventurero
1,Oro,MONIQUIRA,BOYACA,COLOMBIA,CUNDI-BOY,aventurero
1,Plata,PLANETA RICA,CORDOBA,COLOMBIA,ATLANTICO,aventurero
1,Oro,ROSAS,CAUCA,COLOMBIA,PACIFICO,explorador
1,Plata,LA CALERA,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,explorador
1,Oro,SAHAGUN,CORDOBA,COLOMBIA,ATLANTICO,explorador
1,Oro,SANDONA,NARI?O,COLOMBIA,PACIFICO,aventurero
1,Oro,SANDONA,NARI?O,COLOMBIA,PACIFICO,embarazada
1,Oro,SAMACA,BOYACA,COLOMBIA,CUNDI-BOY,aventurero
3,Oro,CUMARAL,META,COLOMBIA,LLANOS,explorador
1,Plata,GINEBRA,VALLE DEL CAUCA,COLOMBIA,PACIFICO,explorador
1,Plata,GUACA,SANTANDER,COLOMBIA,SANTANDERES,explorador
5,Bronce,MARINILLA,ANTIOQUIA,COLOMBIA,ANTIOQUIA,recien nacido
1,Plata,GUATEQUE,BOYACA,COLOMBIA,CUNDI-BOY,explorador
2,Bronce,SABANALARGA,ATLANTICO,COLOMBIA,ATLANTICO,acostadito
1,Plata,ZARZAL,VALLE DEL CAUCA,COLOMBIA,PACIFICO,explorador
1,Plata,SAMACA,BOYACA,COLOMBIA,CUNDI-BOY,explorador
1,Plata,YUMBO,VALLE DEL CAUCA,COLOMBIA,PACIFICO,recien nacido
2,Bronce,BECERRIL,CESAR,COLOMBIA,ATLANTICO,explorador
3,Plata,SANTA MARTA,MAGDALENA,COLOMBIA,ATLANTICO,embarazada
1,Oro,SAN ANDRES,SAN ANDRES ISLAS,COLOMBIA,ATLANTICO,acostadito
7,Bronce,GARZON,HUILA,COLOMBIA,CENTRO,explorador
2,Oro,FLANDES,TOLIMA,COLOMBIA,CENTRO,explorador
1,Plata,CASTILLA LA NUEVA,META,COLOMBIA,LLANOS,explorador
1,Bronce,RISARALDA,RISARALDA,COLOMBIA,EJE CAFETERO,aventurero
2,Bronce,SIMIJACA,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,explorador
1,Plata,RIOSUCIO,CALDAS,COLOMBIA,EJE CAFETERO,recien nacido
1,Bronce,TENJO,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,aventurero
8,Plata,ZIPAQUIRA,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,recien nacido
6,Bronce,SOGAMOSO,BOYACA,COLOMBIA,CUNDI-BOY,acostadito
1,Plata,SUCRE,SUCRE,COLOMBIA,ATLANTICO,acostadito
1,Bronce,PUERRES,NARI?O,COLOMBIA,PACIFICO,aventurero
1,Oro,CALARCA,QUINDIO,COLOMBIA,EJE CAFETERO,embarazada
1,Plata,SANTANDER DE QUILICHAO,CAUCA,COLOMBIA,PACIFICO,recien nacido
1,Plata,VISTAHERMOSA,META,COLOMBIA,LLANOS,explorador
1,Bronce,MANAURE,LA GUAJIRA,COLOMBIA,ATLANTICO,acostadito
1,Bronce,BALBOA,CAUCA,COLOMBIA,PACIFICO,explorador
1,Plata,LOS PATIOS,NORTE DE SANTANDER,COLOMBIA,SANTANDERES,acostadito
2,Oro,TIMBIO,CAUCA,COLOMBIA,PACIFICO,aventurero
1,Plata,BARBOSA-SANTANDER,SANTANDER,COLOMBIA,SANTANDERES,recien nacido
3,Oro,GUARNE,ANTIOQUIA,COLOMBIA,ANTIOQUIA,recien nacido
1,Bronce,LA FLORIDA,NARI?O,COLOMBIA,PACIFICO,recien nacido
1,Bronce,ARATOCA,SANTANDER,COLOMBIA,SANTANDERES,explorador
1,Bronce,COYAIMA,TOLIMA,COLOMBIA,CENTRO,aventurero
1,Plata,VIJES,VALLE DEL CAUCA,COLOMBIA,PACIFICO,embarazada
1,Bronce,LA SIERRA,CAUCA,COLOMBIA,PACIFICO,recien nacido
6,Plata,QUIBDO,CHOCO,COLOMBIA,ANTIOQUIA,recien nacido
1,Bronce,SOCHA,BOYACA,COLOMBIA,CUNDI-BOY,acostadito
1,Plata,EL ROSARIO,NARI?O,COLOMBIA,PACIFICO,acostadito
2,Bronce,HOBO,HUILA,COLOMBIA,CENTRO,explorador
1,Oro,PUERTO LEGUIZAMO,PUTUMAYO,COLOMBIA,PACIFICO,aventurero
2,Oro,TURBO,ANTIOQUIA,COLOMBIA,ANTIOQUIA,recien nacido
1,Oro,TRINIDAD,CASANARE,COLOMBIA,LLANOS,aventurero
1,Plata,CAMPO DE LA CRUZ,ATLANTICO,COLOMBIA,ATLANTICO,explorador
4,Oro,CAMPOALEGRE,HUILA,COLOMBIA,CENTRO,aventurero
1,Bronce,UBALA,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,aventurero
3,Oro,GALAPA,ATLANTICO,COLOMBIA,ATLANTICO,explorador
1,Bronce,YAGUARA,HUILA,COLOMBIA,CENTRO,aventurero
1,Plata,SIBUNDOY,PUTUMAYO,COLOMBIA,PACIFICO,aventurero
1,Bronce,SAN VICENTE DEL CAGUAN,CAQUETA,COLOMBIA,LLANOS,aventurero
1,Oro,PUERTO CAICEDO,PUTUMAYO,COLOMBIA,PACIFICO,aventurero
1,Plata,ALGECIRAS,HUILA,COLOMBIA,CENTRO,explorador
2,Plata,TURBO,ANTIOQUIA,COLOMBIA,ANTIOQUIA,explorador
1,Plata,HUILA,HUILA,COLOMBIA,CENTRO,aventurero
2,Plata,LA PLATA,HUILA,COLOMBIA,CENTRO,explorador
3,Oro,CAREPA,ANTIOQUIA,COLOMBIA,ANTIOQUIA,explorador
1,Plata,PONEDERA,ATLANTICO,COLOMBIA,ATLANTICO,explorador
1,Bronce,CABRERA,CUNDINAMARCA,COLOMBIA,CUNDI-BOY,aventurero
1,Bronce,VILLAHERMOSA,TOLIMA,COLOMBIA,CENTRO,aventurero
1,Bronce,YOTOCO,VALLE DEL CAUCA,COLOMBIA,PACIFICO,acostadito
